Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
hutM		0.7934423825078382	Output		BSU39390	938565.0	P42087		histidine permease	M79	P42087	['GO:0015171']	False	False	False	False
ylbP		0.7932719253554222	Output		BSU15100	939853.0	O34468		N-acetyltransferase YlbP	Basal machinery	O34468	['GO:0016747']	False	False	False	False
drm		0.7932719253554222	Output		BSU23500	938728.0	P46353	yqkN	phosphopentomutase	Basal machinery	P46353	['GO:0000287', 'GO:0030145', 'GO:0008973']	False	False	False	False
hutH		0.7934423825078382	Output		BSU39350	937541.0	P10944		histidine ammonia-lyase	M79	P10944	['GO:0004397']	False	False	False	False
hutG		0.7934423825078382	Output		BSU39380	937546.0	P42068		formimidoylglutamase	M79	P42068	['GO:0008783', 'GO:0050415', 'GO:0030145']	False	False	False	False
cycB		0.7666848950939259	Output		BSU34160	936329.0	O07009	yvfK	cyclodextrin-binding protein	M124	O07009	['GO:0015144', 'GO:1901982']	False	False	False	False
mgfK		0.7932719253554222	Output		BSU34760		O06974	yvcK		Basal machinery	O06974	['GO:0043743']	False	False	False	False
abnA		0.7304133755958506	Output		BSU28810	937430.0	P94522		arabinan-endo 1,5-alpha-L-arabinase	M16	P94522	['GO:0046558', 'GO:0046872']	False	False	False	False
opuE		0.8291433396486303	Output		BSU06660	939439.0	O06493	yerK	osmoregulated proline transporter	Basal machinery	O06493	['GO:0015193', 'GO:0005298', 'GO:0031402']	False	False	False	False
sucD		0.8949640491773586	Output		BSU16100	937797.0	P80865		succinyl-CoA ligase [ADP-forming] subunit alpha	Basal machinery	P80865	['GO:0000166', 'GO:0004775', 'GO:0004776']	False	False	False	False
ykuK		0.17520023462732268	Output		BSU14110	939213.0	O34776		hypothetical protein	Basal machinery	O34776	[]	False	False	False	False
ykuJ		0.17520023462732268	Output		BSU14100	936162.0	O34588		hypothetical protein	Basal machinery	O34588	[]	False	False	False	False
ywdA		0.812035455348917	Output		BSU38030	937276.0	P39609		hypothetical protein	M25.4	P39609	[]	False	False	False	False
ykuM	0.7023394467692706	0.6970760606686376	Middle	-0.3678794411714786	BSU14140		O34827	ccpC		M84	O34827	['GO:0003700', 'GO:0000976']	True	False	False	False
ykuL		0.17520023462732268	Output		BSU14130	939199.0	O31698		CBS domain-containing protein YkuL	Basal machinery	O31698	[]	False	False	False	False
yesM		0.8949640491773586	Output		BSU06950	936078.0	O31516		sensor histidine kinase	Basal machinery	O31516	['GO:0005524', 'GO:0000155']	False	False	False	False
abf2		0.7304133755958506	Output		BSU28510		P94552	xsa,asd		M16	P94552	['GO:0046556']	False	False	False	False
citB	0.7545661703520037	0.6458791713261907	Middle		BSU18000	938140.0	P09339		aconitate hydratase	M84	P09339	['GO:0047456', 'GO:0051539', 'GO:0003994', 'GO:0030350', 'GO:0046872', 'GO:0003730', 'GO:0003729']	False	False	False	False
deoC		0.8061924300207084	Output		BSU39420	938608.0	P39121	dra	deoxyribose-phosphate aldolase	M62	P39121	['GO:0004139']	False	False	False	False
bglS		0.8409942674237361	Output		BSU39070	937470.0	P04957	bgl,licS	beta-glucanase	M57	P04957	['GO:0042972']	False	False	False	False
ykuD		0.8648122871188495	Output		BSU14040	939216.0	O34816	ldt	L,D-transpeptidase YkuD	Basal machinery	O34816	['GO:0016757', 'GO:0071972']	False	False	False	False
degS		0.7925530496249301	Output		BSU35500	936752.0	P13799	sacU	signal transduction histidine-protein kinase/phosphatase DegS	Basal machinery	P13799	['GO:0005524', 'GO:0004721', 'GO:0000155', 'GO:0046983', 'GO:0004672']	False	False	False	False
sacA		0.812035455348917	Output		BSU38040	937277.0	P07819		sucrose-6-phosphate hydrolase	M25.4	P07819	['GO:0004564']	False	False	False	False
degU	0.7835630720179936	0.7925530496249301	Middle	0.8653448626292246	BSU35490	936751.0	P13800	iep	transcriptional regulatory protein DegU	Global regulator	P13800	['GO:0003677']	False	False	False	False
sacC		0.9246720078333852	Output		BSU27030	938092.0	P05656		levanase	Intermodular	P05656	['GO:0051669', 'GO:0004575']	False	False	False	False
iolE		0.7304133755958506	Output		BSU39720	936212.0	P42416	yxdE	inosose dehydratase	M9	P42416	['GO:0030145', 'GO:0050114']	False	False	False	False
cydA		0.5185304676572853	Output		BSU38760	937406.0	P94364	yxkK	cytochrome d ubiquinol oxidase subunit 1	M111	P94364	['GO:0009055', 'GO:0020037', 'GO:0046872', 'GO:0016682']	False	False	False	False
iolD		0.7304133755958506	Output		BSU39730	937590.0	P42415	yxdD	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase	M9	P42415	['GO:0102481', 'GO:0003984', 'GO:0050660', 'GO:0000287', 'GO:0030976']	False	False	False	False
iolF		0.7304133755958506	Output		BSU39710	937616.0	P42417	yxdF	minor myo-inositol transporter IolF	M9	P42417	['GO:0022857']	False	False	False	False
iolG		0.7304133755958506	Output		BSU39700	937615.0	P26935	idh	inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase	M9	P26935	['GO:0050112', 'GO:0000166']	False	False	False	False
kdgA		0.6948016933202751	Output		BSU22100	939066.0	P50846		KHG/KDPG aldolase	M31	P50846	['GO:0008700', 'GO:0008674', 'GO:0008675']	False	False	False	False
iolA		0.7304133755958506	Output		BSU39760		P42412	yxdA,mmsA		M9	P42412	['GO:0018478', 'GO:0004491']	False	False	False	False
iolB		0.7304133755958506	Output		BSU39750	937580.0	P42413	yxdB	5-deoxy-glucuronate isomerase	M9	P42413	['GO:0102482', 'GO:0008880']	False	False	False	False
iolC		0.7304133755958506	Output		BSU39740	937622.0	P42414	yxdC	5-dehydro-2-deoxygluconokinase	M9	P42414	['GO:0047590', 'GO:0005524']	False	False	False	False
iolH		0.7304133755958506	Output		BSU39690	937613.0	P42418	yxdG	myo-inositol catabolism protein IolH	M9	P42418	[]	False	False	False	False
iolI		0.7304133755958506	Output		BSU39680	937582.0	P42419	yxdH	inosose isomerase	M9	P42419	['GO:0016853', 'GO:0046872']	False	False	False	False
iolJ		0.7304133755958506	Output		BSU39670	937601.0	P42420	yxdI,fbaB	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase	M9	P42420	['GO:0047441', 'GO:0004332', 'GO:0008270']	False	False	False	False
sacP		0.812035455348917	Output		BSU38050	937266.0	P05306		PTS system sucrose-specific EIIBC component	M25.4	P05306	['GO:0016301', 'GO:0022878', 'GO:0090589']	False	False	False	False
phoP	0.991322452243291	0.8228052114971212	Middle	1.0	BSU29110	936644.0	G5D7Q4		alkaline phosphatase synthesis transcriptional regulatory protein PhoP	Global regulator	G5D7Q4	[]	False	False	False	False
phoR		0.8228052114971212	Output		BSU29100	937387.0	G5D7Q5		alkaline phosphatase synthesis sensor protein PhoR	Basal machinery	G5D7Q5	['GO:0000155']	False	False	False	False
treA		0.6946742954002639	Output		BSU07810	939690.0	P39795	treC	trehalose-6-phosphate hydrolase	M95	P39795	['GO:0008788', 'GO:0004556']	False	False	False	False
yxkF		0.8949640491773586	Output		BSU38820	937413.0	P94359		hypothetical protein	Basal machinery	P94359	['GO:0003700']	True	False	False	False
yxjC		0.5276489258371482	Output		BSU39000	937455.0	P42314	hbuT	transporter	Basal machinery	P42314	['GO:0015128']	False	False	False	False
malP		0.8398367715330821	Output		BSU08200	939713.0	P54715	glvC,glvCB,yfiB,glv-2	PTS maltose transporter subunit IIBC	M6	P54715	['GO:0016301', 'GO:0008982', 'GO:0090563']	False	False	False	False
yjmC		0.6685162236831881	Output		BSU12320	939828.0	O34736		oxidoreductase	M3	O34736	['GO:0016491']	False	False	False	False
dctA		0.7932719253554222	Output		BSU04470		P96603	dctP,ydbH		Basal machinery	P96603	['GO:0015138', 'GO:0015366', 'GO:0015141']	False	False	False	False
serA		0.8949640491773586	Output		BSU23070	938964.0	P35136		D-3-phosphoglycerate dehydrogenase	Basal machinery	P35136	['GO:0051287', 'GO:0004617']	False	False	False	False
xylA		0.8061924300207084	Output		BSU17600	939558.0	P0CI80		xylose isomerase	M120	P0CI80	['GO:0008903', 'GO:0000287', 'GO:0009045']	False	False	False	False
treP		0.6946742954002639	Output		BSU07800	939188.0	P39794	treB	PTS system trehalose-specific EIIBC component	M95	P39794	['GO:0016301', 'GO:0008982', 'GO:0090589', 'GO:0015574']	False	False	False	False
xylB		0.8061924300207084	Output		BSU17610	939560.0	P39211	yncA	xylulose kinase	M120	P39211	['GO:0005524', 'GO:0004856']	False	False	False	False
rapF		0.40718465736475423	Output		BSU37460	936725.0	P71002	ywhJ	response regulator aspartate phosphatase F	M25.6	P71002	['GO:0046872']	False	False	False	False
bglP		0.8409942674237361	Output		BSU39270	937518.0	P40739		PTS system beta-glucoside-specific EIIBCA component	M57	P40739	['GO:0016301', 'GO:0008982', 'GO:0090589']	False	False	False	False
yflN		0.8061924300207084	Output		BSU07620	936120.0	O34409		hypothetical protein	M34	O34409	['GO:0016787', 'GO:0046872']	False	False	False	False
amyD		0.6948016933202751	Output		BSU30280	937258.0	O34706		ABC transporter permease	M105	O34706	[]	False	False	False	False
yuxG		0.694801693320275	Output		BSU31220	938841.0	P40747	yulA,rhaEW	oxidoreductase	M50	P40747	['GO:0016491']	False	False	False	False
mleN		0.7666848950939258	Output		BSU23560	938720.0	P54571	yqkI	malate-2H(+)/Na(+)-lactate antiporter	M49	P54571	['GO:0015385']	False	False	False	False
yvmB	0.3678794411714786	0.7656320758949544	Middle	-0.3678794411714786	BSU35080	936625.0	P40762	yzhA	HTH-type transcriptional regulator YvmB	M17	P40762	['GO:0003677', 'GO:0003700']	True	False	False	False
ypiF		0.8949640491773586	Output		BSU22570	939015.0	P54391		hypothetical protein	Basal machinery	P54391	[]	False	False	False	False
yvmA		0.7656320758949544	Output		BSU35090	936643.0	O34307		MFS transporter	M17	O34307	['GO:0022857']	False	False	False	False
rsbS		0.8398367715330821	Output		BSU04680	938157.0	P42410	ycxS	RsbT antagonist protein RsbS	Basal machinery	P42410	[]	False	False	False	False
abn2		0.8340119089335258	Output		BSU39330		P42293	J3A,yxiA,abnB		Basal machinery	P42293	['GO:0046558', 'GO:0046872']	False	False	False	False
rsbW		0.8398367715330821	Output		BSU04720	938167.0	P17904		serine-protein kinase RsbW	Basal machinery	P17904	['GO:0005524', 'GO:0106310', 'GO:0004674', 'GO:0016989']	True	False	False	False
rsbV		0.8398367715330821	Output		BSU04710	939930.0	P17903		anti-sigma-B factor antagonist	Basal machinery	P17903	['GO:0043856']	True	False	False	False
rsbU		0.8398367715330821	Output		BSU04700	939939.0	P40399		phosphoserine phosphatase RsbU	Basal machinery	P40399	['GO:0036424', 'GO:0016791', 'GO:0004721']	False	False	False	False
rsbT		0.8398367715330821	Output		BSU04690	938168.0	P42411	ycxT	serine/threonine protein kinase	Basal machinery	P42411	['GO:0005524', 'GO:0106310', 'GO:0004674']	False	False	False	False
levE		0.9246720078333852	Output		BSU27060	937078.0	P26380	sacL	PTS system fructose-specific transporter subunit IIB	Intermodular	P26380	['GO:0016301', 'GO:0008982']	False	False	False	False
rsbX		0.8398367715330821	Output		BSU04740	938155.0	P17906		phosphoserine phosphatase RsbX	Basal machinery	P17906	['GO:0036424', 'GO:0004721']	False	False	False	False
exuT		0.6685162236831881	Output		BSU12360	939405.0	O34456	yjmG	hexuronate transporter	M3	O34456	['GO:0022857']	False	False	False	False
yvoA	0.36787944117147864	0.694801693320275	Middle	-0.3678794411714786	BSU35030	936626.0	O34817	nagR	HTH-type transcriptional repressor YvoA	M29	O34817	['GO:0003677', 'GO:0003700']	True	False	False	False
new_1056384_1056537		0.8949640491773586	Output		new_1056384_1056537			S345		Basal machinery		[]	False	False	False	False
exuR	0.36787944117147864	0.6685162236831881	Middle	-0.3678794411714786	BSU12370	939834.0	Q9JMQ1	yjmH	LacI family transcriptional regulator	M3	Q9JMQ1	['GO:0003700', 'GO:0000976']	True	False	False	False
yjmD		0.6685162236831881	Output		BSU12330	936463.0	O35045		zinc-type alcohol dehydrogenase	M3	O35045	['GO:0016491', 'GO:0008270']	False	False	False	False
ysfE		0.7932719253554222	Output		BSU28700	937588.0	P94533		hypothetical protein	Basal machinery	P94533	[]	False	False	False	False
yjmB		0.6720232453870336	Output		BSU12310		O34961	exuM		M3	O34961	['GO:0015293']	False	False	False	False
msmX		0.8949640491773586	Output		BSU38810	937422.0	P94360	yxkG	maltodextrin import ATP-binding protein MsmX	Basal machinery	P94360	['GO:0140359', 'GO:0005524', 'GO:0016887']	False	False	False	False
amyC		0.6948016933202751	Output		BSU30290	935927.0	O34518		ABC transporter permease	M105	O34518	[]	False	False	False	False
msmE		0.6948016933202751	Output		BSU30270	936693.0	O34335		sugar ABC transporter substrate-binding protein	M105	O34335	[]	False	False	False	False
abfA		0.7304133755958506	Output		BSU28720	937509.0	P94531		alpha-L-arabinofuranosidase	M16	P94531	['GO:0046556']	False	False	False	False
galT		0.8949640491773586	Output		BSU38190	937307.0	P39575		galactose-1-phosphate uridylyltransferase	Basal machinery	P39575	['GO:0008108']	False	False	False	False
licA		0.8409942674237361	Output		BSU38570	937374.0	P46319	celC	PTS system lichenan transporter subunit IIA	M22	P46319	['GO:0090563']	False	False	False	False
licB		0.8409942674237361	Output		BSU38590	937379.0	P46318	celA	PTS system lichenan transporter subunit IIB	M22	P46318	['GO:0016301', 'GO:0008982', 'GO:0090563']	False	False	False	False
licC		0.8409942674237361	Output		BSU38580	937375.0	P46317	celB	PTS system lichenan transporter subunit IIC	M22	P46317	['GO:0008982']	False	False	False	False
yfkN		0.5759617400068489	Output		BSU07840	936131.0	O34313		nucleotide phosphoesterase	Basal machinery	O34313	['GO:0008663', 'GO:0008254', 'GO:0008253', 'GO:0046872', 'GO:0000166']	False	False	False	False
msmR	0.3678794411714786	0.6948016933202751	Middle	-0.3678794411714786	BSU30260	937257.0	O34829		LacI family transcriptional regulator	M105	O34829	['GO:0003700', 'GO:0000976']	True	False	False	False
lrgB		0.6863981419073611	Output		BSU28900	937323.0	P94516	ysbB	hypothetical protein	Intermodular	P94516	[]	False	False	False	False
rapC		0.8079086766456326	Output		BSU03770	938284.0	P94415	yclL	response regulator aspartate phosphatase C	M25.6	P94415	[]	False	False	False	False
hutI		0.7934423825078382	Output		BSU39370	937531.0	P42084		imidazolonepropionase	M79	P42084	['GO:0050480', 'GO:0005506', 'GO:0008270']	False	False	False	False
rapA		0.6711231174811131	Output		BSU12430	939417.0	Q00828	spo0L,gsiAA	response regulator aspartate phosphatase A	M25.6	Q00828	['GO:0004721']	False	False	False	False
rapG		0.6880038583121603	Output		BSU40300	937771.0	O32294	yycM	response regulator aspartate phosphatase G	M48	O32294	[]	False	False	False	False
lrgA		0.6863981419073611	Output		BSU28910		P94515	ysbA		Intermodular	P94515	[]	False	False	False	False
galK		0.8949640491773586	Output		BSU38200	937297.0	P39574		galactokinase	Basal machinery	P39574	['GO:0005524', 'GO:0004335', 'GO:0000287']	False	False	False	False
licH		0.8409942674237361	Output		BSU38560	937373.0	P46320	celD,celF	6-phospho-beta-glucosidase	M22	P46320	['GO:0008706', 'GO:0004553', 'GO:0046872', 'GO:0016616']	False	False	False	False
phrA		0.6711231174811131	Output		BSU12440	939413.0	Q00829	gsiAB	phosphatase RapA inhibitor	M25.6	Q00829	[]	False	False	False	False
ackA		0.857440424296573	Output		BSU29470	937347.0	P37877		acetate kinase	Basal machinery	P37877	['GO:0008776', 'GO:0005524', 'GO:0000287']	False	False	False	False
kdgT		0.6948016933202751	Output		BSU22090	939065.0	P50847		2-keto-3-deoxygluconate permease	M31	P50847	['GO:0015649']	False	False	False	False
mtlR	1.0	0.7932719253554222	Middle		BSU04160	938253.0	P96574	ydaA	transcriptional regulator MtlR	M27	P96574	['GO:0003677', 'GO:0016301', 'GO:0008982']	False	False	False	False
cimH		0.8949640491773586	Output		BSU38770	937407.0	P94363	yxkJ	citrate/malate transporter	Basal machinery	P94363	['GO:0015531']	False	False	False	False
kdgR	0.3678794411714786	0.6948016933202751	Middle	-0.3678794411714786	BSU22120	939063.0	P50844		LacI family transcriptional regulator	M31	P50844	['GO:0005524', 'GO:0003910', 'GO:0003700', 'GO:0000976']	True	False	False	False
phrG		0.6880038583121603	Output		BSU40310	937767.0	O32295	yycL	phosphatase RapG inhibitor	M48	O32295	[]	False	False	False	False
yvcI		0.7932719253554222	Output		BSU34780	936528.0	O06972		Nudix hydrolase YvcI	Basal machinery	O06972	['GO:0016787', 'GO:0046872']	False	False	False	False
yvcJ		0.7932719253554222	Output		BSU34770	936532.0	O06973		UPF0042 nucleotide-binding protein YvcJ	Basal machinery	O06973	['GO:0005524', 'GO:0005525', 'GO:0060090']	False	False	False	False
ilvH		0.7956908599005293	Output		BSU28300	937477.0	P37252	ilvN	acetolactate synthase small subunit	Basal machinery	P37252	['GO:0003984', 'GO:1990610']	False	False	False	False
yvcN		0.7932719253554222	Output		BSU34730	936525.0	O06977		acetyltransferase YvcN	Basal machinery	O06977	['GO:0016407']	False	False	False	False
kdgK		0.6948016933202751	Output		BSU22110	939058.0	P50845		2-dehydro-3-deoxygluconokinase	M31	P50845	['GO:0008673', 'GO:0005524']	False	False	False	False
resE		0.8617715109292112	Output		BSU23110	938965.0	P35164	ypxE	sensor histidine kinase	Basal machinery	P35164	['GO:0005524', 'GO:0000156', 'GO:0000155', 'GO:0030295']	False	False	False	True
treR	0.3678794411714786	0.6946742954002639	Middle	-0.3678794411714786	BSU07820	936133.0	P39796	yfxA	trehalose operon transcriptional repressor	M95	P39796	['GO:0003677', 'GO:0003700']	True	False	False	False
rsbRA		0.8398367715330821	Output		BSU04670	938176.0	P42409	rsbR,ycxR	RsbT co-antagonist protein RsbRA	Basal machinery	P42409	['GO:0020037', 'GO:0019825']	False	False	False	False
acsA		0.7312020498620754	Output		BSU29680	937324.0	P39062		acetyl-coenzyme A synthetase	Basal machinery	P39062	['GO:0003987', 'GO:0005524', 'GO:0046872']	False	False	False	False
yesN	1.0	0.8949640491773586	Middle		BSU06960	938764.0	O31517		transcriptional regulator	M68	O31517	['GO:0003700', 'GO:0043565']	True	False	False	False
ilvC		0.7956908599005293	Output		BSU28290	937475.0	P37253		ketol-acid reductoisomerase	Basal machinery	P37253	['GO:0004455', 'GO:0000287', 'GO:0050661']	False	False	False	False
ilvB		0.7956908599005293	Output		BSU28310	936792.0	P37251		acetolactate synthase large subunit	Basal machinery	P37251	['GO:0003984', 'GO:0050660', 'GO:0000287', 'GO:0030976']	False	False	False	False
glpT		0.8546557834969052	Output		BSU02140	938447.0	P37948	ybeE	glycerol-3-phosphate transporter	M1	P37948	['GO:0061513', 'GO:0015169']	False	False	False	False
uxaA		0.6685162236831881	Output		BSU12390	939837.0	O34673	yjmJ	altronate dehydratase	M3	O34673	['GO:0008789']	False	False	False	False
glpQ		0.8546557834969052	Output		BSU02130	938446.0	P37965	ybeD	glycerophosphoryl diester phosphodiesterase	M1	P37965	['GO:0008889', 'GO:0046872']	False	False	False	False
yesR		0.8465173950676216	Output		BSU07000	938759.0	O31521	rhiN	rhamnogalacturonyl hydrolase	M68	O31521	['GO:0102211']	False	False	False	False
lcfA		0.694801693320275	Output		BSU28560	936505.0	P94547		long-chain-fatty-acid--CoA ligase	M89	P94547	['GO:0005524', 'GO:0004467']	False	False	False	False
cstA		0.7932719253554222	Output		BSU28710	937970.0	P94532		carbon starvation protein A homolog	Basal machinery	P94532	[]	False	False	False	False
yhaR		0.8949640491773586	Output		BSU09880	939767.0	O07533		enoyl-CoA hydratase/isomerase YhaR	Basal machinery	O07533	[]	False	False	False	False
sucC		0.8949640491773586	Output		BSU16090	938521.0	P80886		succinyl-CoA ligase [ADP-forming] subunit beta	Basal machinery	P80886	['GO:0005524', 'GO:0000287', 'GO:0004775', 'GO:0004776']	False	False	False	False
yneN		0.6458791713261907	Output		BSU18010	938193.0	O31820		thioredoxin	M84	O31820	['GO:0016209', 'GO:0016491']	False	False	False	False
topA		0.8949640491773586	Output		BSU16120	937982.0	P39814	topI	DNA topoisomerase 1	Basal machinery	P39814	['GO:0003677', 'GO:0003917', 'GO:0008270']	False	False	False	False
uxaB		0.6685162236831881	Output		BSU12380	936468.0	O34354	yjmI	altronate oxidoreductase	M3	O34354	['GO:0008926', 'GO:0009026']	False	False	False	False
uxaC		0.6720232453870336	Output		BSU12300	936461.0	O34808	yjmA	uronate isomerase	M3	O34808	['GO:0008880']	False	False	False	False
levG		0.9246720078333852	Output		BSU27040	937595.0	P26382		PTS system fructose transporter subunit IID	Intermodular	P26382	[]	False	False	False	False
levF		0.9246720078333852	Output		BSU27050	937602.0	P26381		PTS system fructose transporter subunit IIC	Intermodular	P26381	[]	False	False	False	False
lcfB		0.694801693320275	Output		BSU10270		O07610	yhfL		M89	O07610	['GO:0005524', 'GO:0004467']	False	False	False	False
BSU35239	1.0	0.7232527657240058	Middle		BSU35239			swrAA/2		M25.19		[]	False	False	False	False
rsoA	1.0	1.0	Middle	1.0	BSU33222	8302938.0	C0H3R4	yvrHa	sigma-O factor regulatory protein RsoA	M25.2	C0H3R4	[]	False	False	False	False
yvrJ		1.0	Output		BSU33239	8303113.0	C0H3R5		hypothetical protein	M25.2	C0H3R5	[]	False	False	False	False
yvrL		1.0	Output		BSU33250	935982.0	O34686	rsiO	membrane-bound negative regulator YvrL	M25.2	O34686	[]	False	False	False	False
sigO	1.0	1.0	Middle	1.0	BSU33230	935983.0	O34843	yvrI	RNA polymerase sigma factor SigO	M25.2	O34843	['GO:0003677', 'GO:0016987']	True	False	False	False
oxdC		1.0	Output		BSU33240	938620.0	O34714	yvrK	oxalate decarboxylase OxdC	M25.2	O34714	['GO:0046872', 'GO:0046564']	False	False	False	False
acdA		0.7377444790813636	Output		BSU37170	938457.0	P45867	acd	acyl-CoA dehydrogenase	M89	P45867	['GO:0003995', 'GO:0050660']	False	False	False	False
fadG		0.7454263160911065	Output		BSU14071	8303034.0	O34320	ykuG	hypothetical protein	M89	O34320	[]	False	False	False	False
fadF		0.7377444790813636	Output		BSU37180	938461.0	P45866	ywjF	hypothetical protein	M89	P45866	['GO:0051539', 'GO:0046872', 'GO:0016491']	False	False	False	False
rpoE		0.7377444790813636	Output		BSU37160	937046.0	P12464		DNA-directed RNA polymerase subunit delta	M89	P12464	['GO:0003899']	False	False	False	False
ykzU		0.7454263160911065	Output		BSU14072	8303033.0	C0H408		hypothetical protein	M89	C0H408	[]	False	False	False	False
fadH		0.7454263160911065	Output		BSU14060		O34717	ykuF		M89	O34717	['GO:0008670', 'GO:0016628']	False	False	False	False
fadM		0.11768364553886004	Output		BSU32850	937064.0	O32179	yusM	proline dehydrogenase 1	M89	O32179	['GO:0071949', 'GO:0004657']	False	False	False	False
swrAA	0.8330383801757886	0.7232527657240058	Middle	0.9932045668504444	BSU35230	936672.0	O32266	swrA,swrAA/1		M113	O32266	[]	False	False	False	False
flhB		0.6905332698867875	Output		BSU16380	940128.0	P35538		flagellar biosynthetic protein FlhB	M113	P35538	[]	False	False	False	False
flhA		0.6905332698867875	Output		BSU16390	940029.0	P35620		flagellar biosynthesis protein FlhA	M113	P35620	[]	False	False	False	False
flhF		0.6905332698867875	Output		BSU16400	940021.0	Q01960		flagellar biosynthesis protein FlhF	M113	Q01960	['GO:0005525', 'GO:0003924', 'GO:0042802', 'GO:0005047']	False	False	False	False
ylxG		0.6905332698867875	Output		BSU16280		P23455	flgD		M113	P23455	[]	False	False	False	False
cheW		0.6905332698867875	Output		BSU16440	939957.0	P39802		chemotaxis protein CheW	M113	P39802	[]	False	False	False	False
sigD	0.8073683898633974	0.6905332698867875	Middle	0.9184240540188063	BSU16470	938482.0	P10726	flaB	RNA polymerase sigma-D factor	Global regulator	P10726	['GO:0003677', 'GO:0003899', 'GO:0016987']	True	False	False	False
cheY		0.6905332698867875	Output		BSU16330	940120.0	P24072	cheB	chemotaxis protein CheY	M113	P24072	['GO:0046872']	False	False	False	False
cheD		0.6905332698867875	Output		BSU16460	939959.0	P40404	ylxK	chemoreceptor glutamine deamidase CheD	M113	P40404	['GO:0050568']	False	False	False	False
cheB		0.6905332698867875	Output		BSU16420	940124.0	Q05522	cheL	chemotaxis response regulator protein-glutamate methylesterase	M113	Q05522	['GO:0000156', 'GO:0008984', 'GO:0050568']	False	False	False	True
cheC		0.6905332698867875	Output		BSU16450	939621.0	P40403	ylxJ	Chey-P phosphatase CheC	M113	P40403	['GO:0016787']	False	False	False	False
cheA		0.6905332698867875	Output		BSU16430	939600.0	P29072	cheN	chemotaxis protein CheA	M113	P29072	['GO:0005524', 'GO:0000155']	False	False	False	False
ylzI		0.6905332698867875	Output		BSU16299	8303013.0	C0H412		hypothetical protein	M113	C0H412	[]	False	False	False	False
fliY		0.6905332698867875	Output		BSU16320	936421.0	P24073	cheD	flagellar motor switch phosphatase FliY	M113	P24073	['GO:0003774', 'GO:0004721']	False	False	False	False
ylxF		0.6905332698867875	Output		BSU16260	940140.0	P23454		FlaA locus 22.9 kDa protein	M113	P23454	[]	False	False	False	False
fliZ		0.6905332698867875	Output		BSU16340	936796.0	P35536	cheA	flagellar biosynthetic protein FliZ	M113	P35536	[]	False	False	False	False
ylxH		0.6905332698867875	Output		BSU16410	940123.0	P40742	flhG	flagellum site-determining protein YlxH	M113	P40742	['GO:0005524', 'GO:0016887']	False	False	False	False
fliQ		0.6905332698867875	Output		BSU16360	939623.0	P35535		flagellar biosynthetic protein FliQ	M113	P35535	[]	False	False	False	False
fliP		0.6905332698867875	Output		BSU16350	940095.0	P35528	cheC	flagellar biosynthetic protein FliP	M113	P35528	[]	False	False	False	False
fliR		0.6905332698867875	Output		BSU16370	940130.0	P35537		flagellar biosynthetic protein FliR	M113	P35537	[]	False	False	False	False
fliM		0.6905332698867875	Output		BSU16310	939518.0	P23453		flagellar motor switch protein FliM	M113	P23453	['GO:0003774']	False	False	False	False
fliL		0.6905332698867875	Output		BSU16300	937103.0	P23452		flagellar protein FliL	M113	P23452	[]	False	False	False	False
fliI		0.6905332698867875	Output		BSU16240	940136.0	P23445		flagellum-specific ATP synthase	M113	P23445	['GO:0005524', 'GO:0016887']	False	False	False	False
fliH		0.6905332698867875	Output		BSU16230	938124.0	P23449		flagellar assembly protein FliH	M113	P23449	[]	False	False	False	False
fliK		0.6905332698867875	Output		BSU16270	937494.0	P23451		flagellar hook-length control protein	M113	P23451	[]	False	False	False	False
fliJ		0.6905332698867875	Output		BSU16250	940137.0	P20487	cheF	flagellar FliJ protein	M113	P20487	[]	False	False	False	False
fliE		0.6905332698867875	Output		BSU16200	939470.0	P24502		flagellar hook-basal body complex protein FliE	M113	P24502	['GO:0003774', 'GO:0005198']	False	False	False	False
fliG		0.6905332698867875	Output		BSU16220	937577.0	P23448		flagellar motor switch protein FliG	M113	P23448	['GO:0003774']	False	False	False	False
fliF		0.6905332698867875	Output		BSU16210	936677.0	P23447		flagellar M-ring protein	M113	P23447	['GO:0003774']	False	False	False	False
swrB		0.6905332698867875	Output		BSU16480		P40405	ylxL		M113	P40405	[]	False	False	False	False
flgC		0.6905332698867875	Output		BSU16190	938646.0	P24501		flagellar basal-body rod protein FlgC	M113	P24501	[]	False	False	False	False
flgB		0.6905332698867875	Output		BSU16180	938149.0	P24500		flagellar basal body rod protein FlgB	M113	P24500	[]	False	False	False	False
flgG		0.6905332698867875	Output		BSU16290	936497.0	P23446	flgE	flagellar basal-body rod protein FlgG	M113	P23446	[]	False	False	False	False
yybR	1.0	1.0	Middle	1.0	BSU40540	937825.0	P37486	hypR	HTH-type transcriptional regulator YybR	M70	P37486	['GO:0003677']	False	False	False	False
