Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
cg2504		0.4915874119786877	Output		cg2504	3345253.0	Q8NNC3	NCgl2201	hypothetical protein	M26	Q8NNC3	[]	False	False	False	False
cg2293		1.0	Output		cg2293					Basal machinery		[]	False	False	False	False
cg3058		1.0	Output		cg3058	3345403.0	Q8NM21	NCgl2665,tnp8b(ISCg8a)	transposase	Basal machinery	Q8NM21	['GO:0003676']	False	False	False	False
cg3059		1.0	Output		cg3059	3343283.0	Q8NM20	tnp8a(ISCg8a),NCgl2666	transposase	Basal machinery	Q8NM20	['GO:0003677', 'GO:0004803']	False	False	False	False
cg2294		1.0	Output		cg2294	3345047.0	Q8NNU0	NCgl2011	hypothetical protein	Basal machinery	Q8NNU0	[]	False	False	False	False
cg3052		1.0	Output		cg3052	3345157.0	Q8NM25	NCgl2661	hypothetical protein	Basal machinery	Q8NM25	[]	False	False	False	False
rimM		1.0	Output		cg2251	3344087.0	Q8NNX5	NCgl1974	16S rRNA-processing protein RimM	Basal machinery	Q8NNX5	['GO:0043022']	False	False	False	False
cg3050		1.0	Output		cg3050	3344499.0	Q8NM27	NCgl2659	acyltransferase	Basal machinery	Q8NM27	['GO:0016747']	False	False	False	False
cg2298		1.0	Output		cg2298	3344564.0	Q8NNT8	NCgl2014,impA	myo-inositol-1(or 4)-monophosphatase	Basal machinery	Q8NNT8	['GO:0008934', 'GO:0046872']	False	False	False	False
cg3057		1.0	Output		cg3057					Basal machinery		[]	False	False	False	False
cg0893		1.0	Output		cg0893	3343761.0	Q8NS96	NCgl0749	PDZ domain-containing protein	Basal machinery	Q8NS96	['GO:0005524', 'GO:0004176', 'GO:0004252']	False	False	False	False
cg1408		0.4915874119786877	Output		cg1408					M26		[]	False	False	False	False
cg1402		1.0	Output		cg1402	3344055.0	Q8NR19	NCgl1197	hypothetical protein	Basal machinery	Q8NR19	[]	False	False	False	False
cg1400		1.0	Output		cg1400					Basal machinery		[]	False	False	False	False
cg1405		0.7909883534346716	Output		cg1405	3344046.0	Q8NR16	NCgl1200	siderophore-interacting protein	Basal machinery	Q8NR16	['GO:0016491']	False	False	False	False
frr		1.0	Output		cg2217	3345233.0	Q8NP03	NCgl1947	ribosome recycling factor	Basal machinery	Q8NP03	['GO:0043023']	False	False	False	False
cg2478		1.0	Output		cg2478					Basal machinery		[]	False	False	False	False
cg2477		1.0	Output		cg2477					Basal machinery		[]	False	False	False	False
cg2475		1.0	Output		cg2475					Basal machinery		[]	False	False	False	False
cg2474		1.0	Output		cg2474	3345483.0		nagD	phosphatase IN N-acetylglucosamine metabolism	Basal machinery		[]	False	False	False	False
cg2473		1.0	Output		cg2473	3345125.0	Q8NNE9	NCgl2174,acpM	acyl carrier protein	Basal machinery	Q8NNE9	['GO:0000035', 'GO:0000036']	False	False	False	False
cg2472		1.0	Output		cg2472					Basal machinery		[]	False	False	False	False
cg2471		1.0	Output		cg2471					Basal machinery		[]	False	False	False	False
cg2470		1.0	Output		cg2470					Basal machinery		[]	False	False	False	False
cg2877		1.0	Output		cg2877					Basal machinery		[]	False	False	False	False
cg2876		1.0	Output		cg2876	3345409.0	Q8NMH5	NCgl2509,purB	adenylosuccinate lyase	M22	Q8NMH5	['GO:0070626', 'GO:0004018']	False	False	False	False
cg2875		1.0	Output		cg2875					Basal machinery		[]	False	False	False	False
cg1577		0.4915874119786877	Output		cg1577	3343848.0	Q8NQN5	NCgl1337	hydrolase	M23.4	Q8NQN5	['GO:0016788']	False	False	False	False
cg1573		1.0	Output		cg1573	3345025.0		tsnR	23S ribosomal RNA methyltransferase	Basal machinery		[]	False	False	False	False
cg1571		1.0	Output		cg1571	3345576.0	Q8NQP0	NCgl1332,ugpC	ABC-type sugar transport systems, ATPase component	M1	Q8NQP0	['GO:0140359', 'GO:0005524', 'GO:0016887']	False	False	False	False
cg1570		1.0	Output		cg1570	3344405.0	Q8NQP1	ugpB,NCgl1331	sn-glycerol-3-phosphate-binding protein	M1	Q8NQP1	[]	False	False	False	False
cg1579		1.0	Output		cg1579	3345322.0	Q8NQN3	NCgl1339	hypothetical protein	Basal machinery	Q8NQN3	[]	False	False	False	False
cg1578		1.0	Output		cg1578	3343918.0	Q8NQN4	NCgl1338	acyltransferase	Basal machinery	Q8NQN4	['GO:0016747']	False	False	False	False
cg2987		1.0	Output		cg2987	3345629.0		dacB	penicillin-binding protein, D-Ala-D-Ala carboxypeptidase	Basal machinery		[]	False	False	False	False
cg2985		1.0	Output		cg2985	3345086.0		hpt	hypoxanthine-guanine phosphoribosyltransferase	Basal machinery		[]	False	False	False	False
cg2982		1.0	Output		cg2982	3343212.0		folP1	dihydropteroate synthase	Basal machinery		[]	False	False	False	False
cg2981		1.0	Output		cg2981	3345209.0	Q8NM86	NCgl2600,folX	dihydroneopterin aldolase	Basal machinery	Q8NM86	['GO:0004150']	False	False	False	False
lepA		1.0	Output		cg2571	3344384.0	Q8NN68	NCgl2259	GTP-binding protein LepA	Basal machinery	Q8NN68	['GO:0005525', 'GO:0003924', 'GO:0043022', 'GO:0003746']	False	False	False	False
cg1359		1.0	Output		cg1359	3343927.0	Q8NR54	NCgl1156	membrane protein, UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-pho	Basal machinery	Q8NR54	['GO:0046872', 'GO:0016780']	False	False	False	False
cg1358		1.0	Output		cg1358	3344147.0	Q8NR55	NCgl1155	translation factor (SUA5)	Basal machinery	Q8NR55	['GO:0003725', 'GO:0016779', 'GO:0000049']	False	False	False	False
cg1354		1.0	Output		cg1354	3344896.0	Q8NR58	rho,NCgl1152	transcription termination factor Rho	Basal machinery	Q8NR58	['GO:0005524', 'GO:0008186', 'GO:0004386', 'GO:0016787', 'GO:0003723']	False	False	False	False
cg1353		1.0	Output		cg1353	3344365.0	Q8NR59	NCgl1151,fadD4	long-chain-fatty-acid--CoA ligase	Basal machinery	Q8NR59	['GO:0016877']	False	False	False	False
glnK		0.9088000992349177	Output		cg2260	3343789.0	Q79VF2	NCgl1982	nitrogen regulatory protein PII	M23.1	Q79VF2	['GO:0005524', 'GO:0030234']	False	False	False	False
gpmA		1.0	Output		cg0482	3344861.0	Q8NTA5	NCgl0390	phosphoglyceromutase	Basal machinery	Q8NTA5	['GO:0004619']	False	False	False	False
cg1757		1.0	Output									[]	False	False	False	False
glnA		0.9088000992349177	Output		cg2429	3345165.0	Q79VE3	NCgl2133	glutamine synthetase I	M23.1	Q79VE3	['GO:0005524', 'GO:0004356', 'GO:0046872']	False	False	False	False
cg1997		0.7909883534346716	Output		cg1997	3343214.0	Q8NPN4	cglIR,NCgl1704	type II restriction endonuclease	Basal machinery	Q8NPN4	['GO:0004519']	False	False	False	False
cg1996		0.7909883534346716	Output		cg1996	3343003.0	Q8NPN5	NCgl1703,cglIM	modification methylase	Basal machinery	Q8NPN5	['GO:0003886', 'GO:0003677']	False	False	False	False
cg1992		1.0	Output		cg1992	3344462.0	Q8NPN9	NCgl1699	hypothetical protein	Basal machinery	Q8NPN9	[]	False	False	False	False
cg1998		0.7909883534346716	Output		cg1998	3342908.0	Q79VF5	cglIIR,NCgl1705	restriction endonuclease CGLIIR protein	Basal machinery	Q79VF5	[]	False	False	False	False
cgtS10		1.0	Output		cg1083	3344207.0	Q8NRU3	NCgl0911	two component sensor kinase	M13	Q8NRU3	['GO:0000155', 'GO:0046983']	False	False	False	False
dadA		1.0	Output		cg3340	3344325.0	Q8NLD0	NCgl2909	D-amino acid dehydrogenase (deaminating)	Basal machinery	Q8NLD0	[]	False	False	False	False
gltB		0.9088000992349177	Output		cg0229	3344534.0	Q8NTW8	NCgl0181	glutamine 2-oxoglutarate aminotransferase large SU	M23.1	Q8NTW8	['GO:0051538', 'GO:0004355', 'GO:0046872', 'GO:0008483']	False	False	False	False
cg2169		1.0	Output		cg2169	3344497.0	Q8NP47	ribF,NCgl1903	bifunctional riboflavin kinase/FMN adenylyltransferase	Basal machinery	Q8NP47	['GO:0005524', 'GO:0003919', 'GO:0008531']	False	False	False	False
fusA		1.0	Output		cg0583	3343612.0	Q8NT19	NCgl0478	elongation factor G	Basal machinery	Q8NT19	['GO:0005525', 'GO:0003924', 'GO:0003746']	False	False	False	False
cg1195		1.0	Output		cg1195					Basal machinery		[]	False	False	False	False
cg1191		1.0	Output		cg1191	3343285.0	Q8NRK1	NCgl1002	hypothetical protein	Basal machinery	Q8NRK1	['GO:0016787']	False	False	False	False
cg1190		1.0	Output		cg1190	3343666.0	Q8NRK2	NCgl1001	hypothetical protein	Basal machinery	Q8NRK2	[]	False	False	False	False
cg1192		1.0	Output		cg1192					Basal machinery		[]	False	False	False	False
rsmG		1.0	Output		cg3428	3344656.0	Q8NL53	NCgl2990,gidB	16S rRNA methyltransferase GidB	Basal machinery	Q8NL53	['GO:0070043']	False	False	False	False
rsmH		1.0	Output		cg2377	3342863.0	Q8NNM7	NCgl2086,mraW	S-adenosyl-methyltransferase MraW	Basal machinery	Q8NNM7	['GO:0071424']	False	False	False	False
adk		1.0	Output		cg0648	3344720.0	P49973	NCgl0533	adenylate kinase	Basal machinery	P49973	['GO:0004017', 'GO:0005524']	False	False	False	False
rnj		1.0	Output		cg2160	3345114.0	P54122	NCgl1895	hydrolase of metallo-BETA-lactamase superfamily	Basal machinery	P54122	['GO:0004534', 'GO:0003723', 'GO:0004521', 'GO:0008270']	False	False	False	False
cg2244		1.0	Output		cg2244	3343786.0	Q8NNY1	NCgl1969,pcaB2	3-carboxy-cis,cis-muconate cycloisomerase	Basal machinery	Q8NNY1	['GO:0047472', 'GO:0016829']	False	False	False	False
cg0756		1.0	Output		cg0756	3343822.0		cstA	carbon starvation protein A	Basal machinery		[]	False	False	False	False
cg0757		1.0	Output		cg0757					Basal machinery		[]	False	False	False	False
cg0751		1.0	Output		cg0751					Basal machinery		[]	False	False	False	False
cg0752		1.0	Output		cg0752	3343324.0	Q8NSL8	NCgl0622	or membrane protein	Basal machinery	Q8NSL8	['GO:0002020']	False	False	False	False
cg0021		1.0	Output		cg0021	3345362.0	Q8NUC2	NCgl0016	hypothetical protein	Basal machinery	Q8NUC2	[]	False	False	False	False
cg2247		1.0	Output		cg2247					Basal machinery		[]	False	False	False	False
cg0753		1.0	Output		cg0753	3344140.0	Q8NSL7	NCgl0623	hypothetical protein	Basal machinery	Q8NSL7	[]	False	False	False	False
cg3130		1.0	Output		cg3130	3343147.0	Q8NLV8	NCgl2729	major facilitator superfamily permease	Basal machinery	Q8NLV8	['GO:0022857']	False	False	False	False
cg3132		1.0	Output		cg3132					Basal machinery		[]	False	False	False	False
cg3135		1.0	Output		cg3135					Basal machinery		[]	False	False	False	False
cg3136		1.0	Output		cg3136	3343345.0	Q8NLV2	NCgl2735	nitroreductase	Basal machinery	Q8NLV2	['GO:0016491']	False	False	False	False
cg0338		1.0	Output		cg0338	3343855.0	Q8NTM5	NCgl0276	hypothetical protein	Basal machinery	Q8NTM5	[]	False	False	False	False
cg0339		1.0	Output		cg0339	3344693.0	Q8NTM4	NCgl0277	translation initiation inhibitor	Basal machinery	Q8NTM4	[]	False	False	False	False
cg0336		1.0	Output		cg0336	3343046.0	Q8NTM8	NCgl0274,ponA	penicillin-binding protein 1B	Basal machinery	Q8NTM8	['GO:0004180', 'GO:0008658', 'GO:0008955']	False	False	False	False
cg0625		1.0	Output		cg0625	3342663.0	Q8NSY0	NCgl0513	hypothetical protein	Basal machinery	Q8NSY0	[]	False	False	False	False
cg0334		1.0	Output		cg0334	3343784.0	Q8NTN0	NCgl0272	phosphohydrolase	Basal machinery	Q8NTN0	['GO:0008758']	False	False	False	False
cg0335		1.0	Output		cg0335	3342921.0	Q8NTM9	NCgl0273	hypothetical protein	Basal machinery	Q8NTM9	['GO:0016884']	False	False	False	False
cg0806		1.0	Output		cg0806	3342560.0	Q8NSH3	NCgl0672	hypothetical protein	Basal machinery	Q8NSH3	[]	False	False	False	False
cg0807		1.0	Output		cg0807	3345292.0	Q8NSH2	NCgl0673	hypothetical protein	Basal machinery	Q8NSH2	[]	False	False	False	False
cg2662		1.0	Output		cg2662	3345172.0	Q8NMY7	NCgl2340,pepN	aminopeptidase	Basal machinery	Q8NMY7	['GO:0016285', 'GO:0070006', 'GO:0042277', 'GO:0008270']	False	False	False	False
cg2661		1.0	Output		cg2661	3345128.0	Q8NMY8	NCgl2339	hypothetical protein	Basal machinery	Q8NMY8	[]	False	False	False	False
cg2666		1.0	Output		cg2666	3345148.0	Q8NMY4	NCgl2343	hypothetical protein	Basal machinery	Q8NMY4	[]	False	False	False	False
cg2667		1.0	Output		cg2667	3344078.0	Q8NMY3	NCgl2344	hypothetical protein	Basal machinery	Q8NMY3	[]	False	False	False	False
pheA		1.0	Output		cg3207	3343256.0	P10341	NCgl2799	prephenate dehydratase	Basal machinery	P10341	['GO:0004664']	False	False	False	False
obg		1.0	Output		cg2589	3345477.0	P0C1E6	obgE,NCgl2275	GTPase ObgE	Basal machinery	P0C1E6	['GO:0005525', 'GO:0003924', 'GO:0000287']	False	False	False	False
cg0246		1.0	Output		cg0246	3343244.0	Q8NTV4	NCgl0195	glycosyl transferase	Basal machinery	Q8NTV4	['GO:0016757']	False	False	False	False
cg0935		1.0	Output		cg0935	3344723.0	Q8NS61	NCgl0784	hypothetical protein	Basal machinery	Q8NS61	[]	False	False	False	False
cg0244		1.0	Output		cg0244	3343270.0	Q8NTV6	NCgl0193	membrane protein	Basal machinery	Q8NTV6	[]	False	False	False	False
cg0245		1.0	Output		cg0245	3343994.0	Q8NTV5	NCgl0194	hypothetical protein	Basal machinery	Q8NTV5	['GO:0003824', 'GO:0030151', 'GO:0030170']	False	False	False	False
cg0242		1.0	Output		cg0242					Basal machinery		[]	False	False	False	False
cg0243		1.0	Output		cg0243					Basal machinery		[]	False	False	False	False
cg0240		1.0	Output		cg0240	3342818.0	Q8NTW0	NCgl0189	membrane protein	Basal machinery	Q8NTW0	[]	False	False	False	False
cg0933		1.0	Output		cg0933	3344665.0	Q8NS63	NCgl0782	superfamily II DNA/RNA helicase	Basal machinery	Q8NS63	['GO:0005524', 'GO:0003677', 'GO:0004386', 'GO:0016787']	False	False	False	False
cg3225		1.0	Output		cg3225	3343376.0	Q8NLM5	NCgl2815	serine/threonine-specific protein phosphatase	Basal machinery	Q8NLM5	['GO:0016787']	False	False	False	False
cg3227		0.6100754854997974	Output		cg3227	3343742.0		lldA	L-lactate dehydrogenase	M23.1		[]	False	False	False	False
cg3226		0.6075474384020191	Output		cg3226	3343741.0	Q8NLM4	NCgl2816	major facilitator superfamily permease	M23.1	Q8NLM4	['GO:0015293']	False	False	False	False
cg0938		1.0	Output		cg0938					Basal machinery		[]	False	False	False	False
cg3220		1.0	Output		cg3220	3344272.0	Q8NLM9	NCgl2811	hypothetical protein	Basal machinery	Q8NLM9	[]	False	False	False	False
cg3223		1.0	Output		cg3223	3345617.0	Q8NLM7	NCgl2813	NADPH-dependent FMN reductase	Basal machinery	Q8NLM7	['GO:0010181', 'GO:0016491']	False	False	False	False
cg0249		1.0	Output		cg0249					Basal machinery		[]	False	False	False	False
ppc		1.0	Output		cg1787	3343481.0	P12880	NCgl1523	phosphoenolpyruvate carboxylase	Basal machinery	P12880	['GO:0000287', 'GO:0008964']	False	False	False	False
ppa		1.0	Output		cg2988	3345630.0	Q8NM79	NCgl2607	inorganic pyrophosphatase	Basal machinery	Q8NM79	['GO:0004427', 'GO:0000287']	False	False	False	False
relA		1.0	Output		cg1861	3343569.0	O87331	NCgl1590,rel	ppGpp synthetase, ppGpp pyrophosphorylase	Basal machinery	O87331	['GO:0005524', 'GO:0005525', 'GO:0008728', 'GO:0016301']	False	False	False	False
cg2068		1.0	Output		cg2068	3344906.0	Q8NKY1	NCgl1773,NCgl1814	hypothetical protein	Basal machinery	Q8NKY1	[]	False	False	False	False
cg2069		1.0	Output		cg2069	3343105.0		psp1	hypothetical protein	Basal machinery		[]	False	False	False	False
cg1671		1.0	Output		cg1671	3344153.0	Q8NQF8	NCgl1422	hypothetical protein	Basal machinery	Q8NQF8	['GO:0001000']	False	False	False	False
cg2066		1.0	Output		cg2066	3344793.0	Q8NPG7	NCgl1771	hypothetical protein	Basal machinery	Q8NPG7	[]	False	False	False	False
cg2067		1.0	Output		cg2067	3344865.0	Q8NPG6	NCgl1772	hypothetical protein	Basal machinery	Q8NPG6	[]	False	False	False	False
cg2060		1.0	Output		cg2060	3344080.0	Q8NPH3	NCgl1765	hypothetical protein	Basal machinery	Q8NPH3	[]	False	False	False	False
cg2061		1.0	Output		cg2061	3342730.0	Q8NPH2	psp3,NCgl1766	hypothetical protein	Basal machinery	Q8NPH2	[]	False	False	False	False
cg3049		1.0	Output		cg3049	3342717.0	Q8NM28	fprA,NCgl2658	ferredoxin/ferredoxin-NADP reductase	Basal machinery	Q8NM28	['GO:0004324']	False	False	False	False
cg2267		1.0	Output		cg2267	3343101.0	Q8NNW3	NCgl1988	hypothetical protein	Basal machinery	Q8NNW3	[]	False	False	False	False
cg3043		1.0	Output		cg3043					Basal machinery		[]	False	False	False	False
cg3042		1.0	Output		cg3042					Basal machinery		[]	False	False	False	False
cg3045		1.0	Output		cg3045	3344682.0	Q8NM30	NCgl2654	ABC-type amino acid transport system, component	Basal machinery	Q8NM30	[]	False	False	False	False
cg3044		1.0	Output		cg3044					Basal machinery		[]	False	False	False	False
cg3046		1.0	Output		cg3046	3343040.0		pknG	Serine/threonine protein kinase	Basal machinery		[]	False	False	False	False
cg2084		1.0	Output		cg2084	3345033.0	Q6M4B7	NCgl1828	RNA methyltransferase	Basal machinery	Q6M4B7	['GO:0070041']	False	False	False	False
cg2085		1.0	Output		cg2085	3345463.0	Q8NPB0	NCgl1829	hypothetical protein	Basal machinery	Q8NPB0	[]	False	False	False	False
cg2080		1.0	Output		cg2080	3343866.0	Q8NPB4	NCgl1825	hypothetical protein	Basal machinery	Q8NPB4	[]	False	False	False	False
mtrB		1.0	Output		cg0864	3344419.0	Q8NSC1	NCgl0722	Signal transduction histidine kinase	Basal machinery	Q8NSC1	['GO:0005524', 'GO:0000155']	False	False	False	False
cg2088		1.0	Output		cg2088	3344292.0	Q8NPA7	NCgl1832	hypothetical protein	Basal machinery	Q8NPA7	[]	False	False	False	False
cg2089		1.0	Output		cg2089	3344731.0	Q8NPA6	NCgl1833	hypothetical protein	Basal machinery	Q8NPA6	[]	False	False	False	False
brnQ		1.0	Output		cg2537	3342609.0	O06754	NCgl2228	branched-chain amino acid uptake carrier	Basal machinery	O06754	['GO:0015188', 'GO:0015190', 'GO:0005304']	False	False	False	False
cg1770		1.0	Output		cg1770					Basal machinery		[]	False	False	False	False
mptB		1.0	Output		cg1766	3343012.0	Q8NQ73	NCgl1505	hypothetical protein	Basal machinery	Q8NQ73	['GO:0016757']	False	False	False	False
mptA		1.0	Output		cg2385	3344694.0	Q8NNM0	NCgl2093	hypothetical protein	Basal machinery	Q8NNM0	['GO:0016757']	False	False	False	False
cg2401		1.0	Output		cg2401					Basal machinery		[]	False	False	False	False
phnB1		1.0	Output		cg3122	3345656.0	Q8NLW5	NCgl2722	hypothetical protein	Basal machinery	Q8NLW5	[]	False	False	False	False
phnB2		1.0	Output		cg1224	3344188.0	Q8NRH4	NCgl1030	alkylphosphonate uptake operon protein PhnB	Basal machinery	Q8NRH4	[]	False	False	False	False
cg2884		0.7909883534346716	Output		cg2884					M21		[]	False	False	False	False
cg2883		0.7909883534346716	Output		cg2883	3344458.0	Q8NMH1	NCgl2513	SAM-dependent methyltransferase	M21	Q8NMH1	['GO:0008757']	False	False	False	False
cg2880		1.0	Output		cg2880					Basal machinery		[]	False	False	False	False
cg1693		1.0	Output		cg1693	3343023.0		pepC	aminopeptidase	Basal machinery		[]	False	False	False	False
cg1690		1.0	Output		cg1690	3345076.0	Q8NQD9	NCgl1439	proteasome component	Basal machinery	Q8NQD9	['GO:0005524', 'GO:0016811', 'GO:0008233']	False	False	False	False
cg2383		1.0	Output		cg2383	3345331.0	Q8NNM2	metF,NCgl2091	5,10-methylenetetrahydrofolate reductase	Basal machinery	Q8NNM2	['GO:0071949', 'GO:0106312']	False	False	False	False
cg1694		1.0	Output		cg1694	3343024.0	Q8NQD5	NCgl1443,recB	endonuclease	Basal machinery	Q8NQD5	['GO:0004527', 'GO:0004386']	False	False	False	False
cg1695		0.4915874119786877	Output		cg1695					M23.3		[]	False	False	False	False
nnr		1.0	Output		cg0688	3342833.0	Q8NSS3	NCgl0570	hypothetical protein	Basal machinery	Q8NSS3	['GO:0052855', 'GO:0005524', 'GO:0046872', 'GO:0052856']	False	False	False	False
cg1500		1.0	Output		cg1500	3345191.0	Q8NQU6	NCgl1274	N-6 adenine-specific DNA methylase	Basal machinery	Q8NQU6	['GO:0008168']	False	False	False	False
cg1506		1.0	Output		cg1506	3344505.0	Q8NQU0	NCgl1280	hypothetical protein	Basal machinery	Q8NQU0	[]	False	False	False	False
cg1504		1.0	Output		cg1504					Basal machinery		[]	False	False	False	False
cg1505		1.0	Output		cg1505	3342849.0	Q8NQU1	NCgl1279	hypothetical protein	Basal machinery	Q8NQU1	[]	False	False	False	False
cg0141		1.0	Output		cg0141					Basal machinery		[]	False	False	False	False
cg1509		1.0	Output		cg1509	3342981.0	Q8NQT7	NCgl1283	hypothetical protein	Basal machinery	Q8NQT7	[]	False	False	False	False
cg2314		1.0	Output		cg2314	3342659.0	Q8NNS6	NCgl2030	LacI family transcription regulator	Basal machinery	Q8NNS6	['GO:0003700', 'GO:0000976']	True	False	False	False
cg2310		1.0	Output		cg2310	3342944.0	Q8NNT0	NCgl2026,glgX	glycogen debranching protein	Basal machinery	Q8NNT0	['GO:0004135']	False	False	False	False
cg2311		0.7909883534346716	Output		cg2311	3343268.0	Q8NNS9	NCgl2027	SAM-dependent methyltransferase	Basal machinery	Q8NNS9	['GO:0008168']	False	False	False	False
tig		1.0	Output		cg2647	3345346.0	Q8NMZ9	NCgl2329	trigger factor	Basal machinery	Q8NMZ9	['GO:0003755', 'GO:0044183', 'GO:0043022']	False	False	False	False
cg2318		1.0	Output		cg2318	3345625.0	Q8NNS3	NCgl2033	ABC-type cobalamin/Fe3+-siderophores transport system component	Basal machinery	Q8NNS3	[]	False	False	False	False
cg0233		1.0	Output		cg0233	3344552.0	Q8NTW6	NCgl0183	hypothetical protein	Basal machinery	Q8NTW6	['GO:0004357']	False	False	False	False
cg1328		1.0	Output		cg1328	3344427.0	Q8NR78	NCgl1128	copper chaperone	Basal machinery	Q8NR78	['GO:0046872']	False	False	False	False
cg1322		0.553890499761822	Output		cg1322	3343647.0	Q8NR83	NCgl1123	hypothetical protein	M23.2	Q8NR83	[]	False	False	False	False
cg1326		1.0	Output		cg1326					Basal machinery		[]	False	False	False	False
cg1327		1.0	Output		cg1327	3342642.0	Q8NR79	NCgl1127	Crp family regulatory proteins	Basal machinery	Q8NR79	['GO:0003677']	False	False	False	False
cg1325		1.0	Output		cg1325					M23.2		[]	False	False	False	False
cg0982		1.0	Output		cg0982					Basal machinery		[]	False	False	False	False
cg0237		1.0	Output		cg0237	3342994.0	Q8NTW3	NCgl0186	short chain dehydrogenase	Basal machinery	Q8NTW3	['GO:0016491']	False	False	False	False
cg0235		1.0	Output		cg0235	3345435.0	Q8NTW5	embC,NCgl0184	arabinosyltransferase, membrane protein	Basal machinery	Q8NTW5	['GO:0052636']	False	False	False	False
cg1210		1.0	Output		cg1210					Basal machinery		[]	False	False	False	False
cg1035		1.0	Output		cg1035	3342802.0	Q8NRY3	NCgl0871	TatD related DNase	Basal machinery	Q8NRY3	['GO:0004536', 'GO:0016788', 'GO:0046872']	False	False	False	False
aspA		1.0	Output		cg1697	3343809.0	Q59200	NCgl1446	aspartate ammonia-lyase	Basal machinery	Q59200	['GO:0008797']	False	False	False	False
cg1030		1.0	Output		cg1030	3343652.0		tnp6c(ISCg6c)	transposase	Basal machinery		[]	False	False	False	False
cg1031		1.0	Output									[]	False	False	False	False
aspS		1.0	Output		cg1841	3343486.0	Q8NQ19	NCgl1573	aspartyl-tRNA synthetase	Basal machinery	Q8NQ19	['GO:0004815', 'GO:0050560', 'GO:0005524', 'GO:0003676']	False	False	False	False
cg0104		0.9088000992349177	Output		cg0104	3342796.0		codA	creatinine deaminase	M23.1		[]	False	False	False	False
cg0107		1.0	Output		cg0107					Basal machinery		[]	False	False	False	False
cg0109		1.0	Output		cg0109	3342844.0	Q8NU60	NCgl0079	triacylglycerol lipase precursor	Basal machinery	Q8NU60	['GO:0004806']	False	False	False	False
cg0108		1.0	Output		cg0108					Basal machinery		[]	False	False	False	False
glmU		1.0	Output		cg1076	3344367.0	Q8NRU8	NCgl0906	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	Basal machinery	Q8NRU8	['GO:0019134', 'GO:0000287', 'GO:0003977']	False	False	False	False
glmS		1.0	Output		cg2492	3342700.0	Q8NND3	NCgl2191	glucosamine--fructose-6-phosphate aminotransferase	Basal machinery	Q8NND3	['GO:0097367', 'GO:0004360']	False	False	False	False
glmM		1.0	Output		cg0675	3343718.0	Q8NST4	NCgl0558	phosphoglucosamine mutase	Basal machinery	Q8NST4	['GO:0000287', 'GO:0008966', 'GO:0004615']	False	False	False	False
pmt		1.0	Output		cg1014	3343200.0	Q8NRZ6	NCgl0854	dolichyl-phosphate-mannose-protein mannosyltransferase	Basal machinery	Q8NRZ6	['GO:0004169']	False	False	False	False
acpS		1.0	Output		cg2738	3345350.0	Q8NMS4	ppt1,NCgl2405	4'-phosphopantetheinyl transferase	Basal machinery	Q8NMS4	['GO:0008897', 'GO:0000287']	False	False	False	False
cg4021		1.0	Output		cg4021					Basal machinery		[]	False	False	False	False
cg4027		1.0	Output		cg4027					Basal machinery		[]	False	False	False	False
cg0749		1.0	Output		cg0749	3343364.0	Q8NSM1	NCgl0619,spoU	tRNA/rRNA methyltransferase	Basal machinery	Q8NSM1	['GO:0042802', 'GO:0003723', 'GO:0141102', 'GO:0141098']	False	False	False	False
cg0748		0.7909883534346716	Output		cg0748	3343228.0	Q8NSM2	NCgl0618	cobalamin/Fe3+-siderophores transport systems, component	Basal machinery	Q8NSM2	[]	False	False	False	False
cg0039	1.0	1.0	Middle		cg0039					M28		[]	False	False	False	False
cg0038		1.0	Output		cg0038					Basal machinery		[]	False	False	False	False
sigH	1.0	1.0	Middle		cg0876	3342809.0	Q79VI1	NCgl0733	RNA polymerase sigma factor RpoE	Global regulator	Q79VI1	['GO:0003677', 'GO:0016987']	True	False	False	False
cg0740		1.0	Output		cg0740	3345320.0	Q8NSM8	NCgl0613	membrane protein	Basal machinery	Q8NSM8	[]	False	False	False	False
cg0747		1.0	Output		cg0747	3343995.0	Q8NSM3	NCgl0617	cytidine and deoxycytidylate deaminase	Basal machinery	Q8NSM3	['GO:0003824']	False	False	False	False
cosR	1.0	1.0	Middle		cg3001	3345259.0	Q8NM68	NCgl2617	hypothetical protein	M12	Q8NM68	['GO:0003700']	True	False	False	False
cysN		0.7909883534346716	Output		cg3114	3345294.0	Q8NLX2	NCgl2715	Sulfate adenyltransferase subunit 1	Basal machinery	Q8NLX2	['GO:0005524', 'GO:0005525', 'GO:0003924', 'GO:0004781']	False	False	False	False
cysI		0.7424902945288994	Output		cg3118	3342851.0	Q8NLW9	NCgl2718	sulfite reductase (hemoprotein)	M38	Q8NLW9	['GO:0051539', 'GO:0020037', 'GO:0046872', 'GO:0050311']	False	False	False	False
